gid,NUMPOINTS,경도,위도
마라45ab89bb,0,129.0968237,35.1936846
마라45ab90aa,1,129.0968678,35.19593801
마라45ab90ab,0,129.096912,35.19819141
마라45ab90ba,1,129.0969561,35.20044482
마라45ab90bb,0,129.0970002,35.20269823
마라45ab91aa,0,129.0970443,35.20495164
마라45ab91ab,0,129.0970884,35.20720504
마라45ab91ba,2,129.0971326,35.20945845
마라45ab91bb,0,129.0971767,35.21171185
마라45ab92aa,0,129.0972209,35.21396525
마라45ab92ab,0,129.097265,35.21621865
마라45ab92ba,1,129.0973092,35.21847205
마라45ab92bb,0,129.0973533,35.22072545
마라45ab93aa,0,129.0973975,35.22297885
마라45ab93ab,0,129.0974417,35.22523225
마라45ab93ba,0,129.0974859,35.22748565
마라45ab93bb,0,129.09753,35.22973905
마라45ab94aa,0,129.0975742,35.23199244
마라45ab94ab,0,129.0976184,35.23424584
마라45ab94ba,0,129.0976626,35.23649923
마라45ab94bb,0,129.0977068,35.23875262
마라45ab95aa,0,129.097751,35.24100601
마라45ab95ab,0,129.0977952,35.24325941
마라45ab95ba,0,129.0978394,35.2455128
마라45ab95bb,0,129.0978837,35.24776618
마라45ab96aa,0,129.0979279,35.25001957
마라45ab96ab,0,129.0979721,35.25227296
마라45ab96ba,0,129.0980163,35.25452635
마라45ab96bb,0,129.0980606,35.25677973
마라45ab97aa,0,129.0981048,35.25903312
마라45ab97ab,0,129.0981491,35.2612865
마라45ab97ba,0,129.0981933,35.26353989
마라45ab97bb,0,129.0982376,35.26579327
마라45ab98aa,0,129.0982819,35.26804665
마라45ab98ab,0,129.0983261,35.27030003
마라45ab98ba,0,129.0983704,35.27255341
마라45ab98bb,0,129.0984147,35.27480679
마라45ab99aa,0,129.098459,35.27706017
마라45ab99ab,0,129.0985033,35.27931354
마라45ab99ba,0,129.0985475,35.28156692
마라45ab99bb,0,129.0985918,35.28382029
마라45ba74bb,0,129.0969268,35.05844233
마라45ba75aa,0,129.0969707,35.06069579
마라45ba77aa,0,129.097322,35.07872344
마라45ba77ab,0,129.0973659,35.08097689
마라45ba78bb,0,129.0976296,35.09449758
마라45ba79aa,0,129.0976736,35.09675103
마라45ba79ab,0,129.0977176,35.09900447
마라45ba79ba,0,129.0977615,35.10125792
마라45ba79bb,0,129.0978055,35.10351136
마라45ba80aa,0,129.0978495,35.1057648
마라45ba80ab,0,129.0978935,35.10801825
마라45ba80ba,0,129.0979375,35.11027169
마라45ba80bb,0,129.0979815,35.11252513
마라45ba81aa,0,129.0980255,35.11477856
마라45ba81ab,0,129.0980695,35.117032
마라45ba81ba,0,129.0981135,35.11928544
마라45ba81bb,0,129.0981576,35.12153887
마라45ba82aa,0,129.0982016,35.12379231
마라45ba82ab,0,129.0982456,35.12604574
마라45ba82ba,0,129.0982896,35.12829918
마라45ba82bb,0,129.0983337,35.13055261
마라45ba83aa,0,129.0983777,35.13280604
마라45ba83ab,0,129.0984218,35.13505947
마라45ba83ba,0,129.0984658,35.1373129
마라45ba83bb,0,129.0985099,35.13956633
마라45ba84aa,0,129.098554,35.14181976
마라45ba84ab,0,129.098598,35.14407319
마라45ba84ba,0,129.0986421,35.14632661
마라45ba84bb,0,129.0986862,35.14858004
마라45ba85aa,0,129.0987303,35.15083346
마라45ba85ab,0,129.0987744,35.15308689
마라45ba85ba,0,129.0988185,35.15534031
마라45ba85bb,0,129.0988626,35.15759373
마라45ba86aa,0,129.0989067,35.15984715
마라45ba86ab,0,129.0989508,35.16210057
마라45ba86ba,0,129.0989949,35.16435399
마라45ba86bb,0,129.099039,35.16660741
마라45ba87aa,0,129.0990831,35.16886083
마라45ba87ab,1,129.0991273,35.17111424
마라45ba87ba,1,129.0991714,35.17336766
마라45ba87bb,0,129.0992155,35.17562107
마라45ba88aa,0,129.0992597,35.17787449
마라45ba88ab,0,129.0993038,35.1801279
마라45ba88ba,0,129.099348,35.18238131
마라45ba88bb,0,129.0993921,35.18463472
마라45ba89aa,1,129.0994363,35.18688813
마라45ba89ab,1,129.0994805,35.18914154
마라45ba89ba,1,129.0995246,35.19139495
마라45ba89bb,0,129.0995688,35.19364836
마라45ba90aa,1,129.099613,35.19590177
마라45ba90ab,1,129.0996572,35.19815517
마라45ba90ba,0,129.0997014,35.20040858
마라45ba90bb,0,129.0997456,35.20266198
마라45ba91aa,0,129.0997898,35.20491538
마라45ba91ab,0,129.099834,35.20716879
마라45ba91ba,0,129.0998782,35.20942219
마라45ba91bb,1,129.0999224,35.21167559
마라45ba92aa,1,129.0999666,35.21392899
마라45ba92ab,0,129.1000109,35.21618239
마라45ba92ba,1,129.1000551,35.21843579
마라45ba92bb,0,129.1000993,35.22068918
마라45ba93aa,0,129.1001436,35.22294258
마라45ba93ab,0,129.1001878,35.22519597
마라45ba93ba,0,129.1002321,35.22744937
마라45ba93bb,0,129.1002763,35.22970276
마라45ba94aa,0,129.1003206,35.23195615
마라45ba94ab,0,129.1003649,35.23420955
마라45ba94ba,0,129.1004091,35.23646294
마라45ba94bb,0,129.1004534,35.23871633
마라45ba95aa,0,129.1004977,35.24096972
마라45ba95ab,0,129.100542,35.2432231
마라45ba95ba,0,129.1005863,35.24547649
마라45ba95bb,0,129.1006306,35.24772988
마라45ba96aa,0,129.1006749,35.24998326
마라45ba96ab,0,129.1007192,35.25223665
마라45ba96ba,0,129.1007635,35.25449003
마라45ba96bb,0,129.1008078,35.25674341
마라45ba97aa,0,129.1008521,35.25899679
마라45ba97ab,0,129.1008964,35.26125018
마라45ba97ba,0,129.1009408,35.26350356
마라45ba97bb,0,129.1009851,35.26575694
마라45ba98aa,0,129.1010295,35.26801031
마라45ba98ab,0,129.1010738,35.27026369
마라45ba98ba,0,129.1011181,35.27251707
마라45ba98bb,0,129.1011625,35.27477044
마라45ba99aa,0,129.1012069,35.27702382
마라45ba99ab,0,129.1012512,35.27927719
마라45ba99ba,0,129.1012956,35.28153056
마라45ba99bb,0,129.10134,35.28378394
마라45bb77aa,0,129.1000632,35.07868729
마라45bb79ab,0,129.1004595,35.0989683
마라45bb79ba,0,129.1005035,35.10122174
마라45bb79bb,0,129.1005476,35.10347518
마라45bb80aa,0,129.1005916,35.10572862
마라45bb80ab,0,129.1006357,35.10798206
마라45bb80ba,0,129.1006798,35.1102355
마라45bb80bb,0,129.1007239,35.11248894
마라45bb81aa,0,129.1007679,35.11474237
마라45bb81ab,0,129.100812,35.11699581
마라45bb81ba,0,129.1008561,35.11924924
마라45bb81bb,1,129.1009002,35.12150267
마라45bb82aa,0,129.1009443,35.1237561
마라45bb82ab,0,129.1009884,35.12600954
마라45bb82ba,0,129.1010325,35.12826297
마라45bb82bb,0,129.1010767,35.1305164
마라45bb83aa,0,129.1011208,35.13276982
마라45bb83ab,0,129.1011649,35.13502325
마라45bb83ba,2,129.101209,35.13727668
마라45bb83bb,0,129.1012532,35.13953011
마라45bb84aa,0,129.1012973,35.14178353
마라45bb84ab,0,129.1013415,35.14403695
마라45bb84ba,0,129.1013856,35.14629038
마라45bb84bb,0,129.1014298,35.1485438
마라45bb85aa,0,129.1014739,35.15079722
마라45bb85ab,0,129.1015181,35.15305064
마라45bb85ba,0,129.1015623,35.15530406
마라45bb85bb,0,129.1016064,35.15755748
마라45bb86aa,0,129.1016506,35.1598109
마라45bb86ab,0,129.1016948,35.16206432
마라45bb86ba,0,129.101739,35.16431773
마라45bb86bb,0,129.1017832,35.16657115
마라45bb87aa,0,129.1018274,35.16882456
마라45bb87ab,0,129.1018716,35.17107798
마라45bb87ba,0,129.1019158,35.17333139
마라45bb87bb,0,129.10196,35.1755848
마라45bb88aa,0,129.1020042,35.17783821
마라45bb88ab,0,129.1020485,35.18009162
마라45bb88ba,0,129.1020927,35.18234503
마라45bb88bb,0,129.1021369,35.18459844
마라45bb89aa,1,129.1021812,35.18685185
마라45bb89ab,0,129.1022254,35.18910525
마라45bb89ba,0,129.1022697,35.19135866
마라45bb89bb,0,129.1023139,35.19361206
마라45bb90aa,1,129.1023582,35.19586547
마라45bb90ab,1,129.1024024,35.19811887
마라45bb90ba,2,129.1024467,35.20037227
마라45bb90bb,0,129.102491,35.20262567
마라45bb91aa,0,129.1025353,35.20487907
마라45bb91ab,1,129.1025795,35.20713247
마라45bb91ba,0,129.1026238,35.20938587
마라45bb91bb,2,129.1026681,35.21163927
마라45bb92aa,0,129.1027124,35.21389266
마라45bb92ab,1,129.1027567,35.21614606
마라45bb92ba,0,129.102801,35.21839945
마라45bb92bb,0,129.1028453,35.22065285
마라45bb93aa,0,129.1028897,35.22290624
마라45bb93ab,0,129.102934,35.22515963
마라45bb93ba,0,129.1029783,35.22741302
마라45bb93bb,0,129.1030226,35.22966641
마라45bb94aa,0,129.103067,35.2319198
마라45bb94ab,0,129.1031113,35.23417319
마라45bb94ba,0,129.1031557,35.23642658
마라45bb94bb,0,129.1032,35.23867997
마라45bb95aa,0,129.1032444,35.24093335
마라45bb95ab,0,129.1032887,35.24318674
마라45bb95ba,0,129.1033331,35.24544012
마라45bb95bb,0,129.1033775,35.24769351
마라45bb96aa,0,129.1034219,35.24994689
마라45bb96ab,0,129.1034662,35.25220027
마라45bb96ba,0,129.1035106,35.25445365
마라45bb96bb,0,129.103555,35.25670703
마라45bb97aa,0,129.1035994,35.25896041
마라45bb97ab,0,129.1036438,35.26121379
마라45bb97ba,0,129.1036882,35.26346716
마라45bb97bb,0,129.1037326,35.26572054
마라45bb98aa,0,129.103777,35.26797392
마라45bb98ab,0,129.1038215,35.27022729
마라45bb98ba,0,129.1038659,35.27248066
마라45bb98bb,0,129.1039103,35.27473404
마라45bb99aa,0,129.1039548,35.27698741
마라45bb99ab,0,129.1039992,35.27924078
마라45bb99ba,0,129.1040436,35.28149415
마라45bb99bb,0,129.1040881,35.28374752
마라46aa77aa,0,129.1028044,35.07865109
마라46aa78ba,0,129.103069,35.09217175
마라46aa79ab,0,129.1032014,35.09893207
마라46aa79ba,0,129.1032455,35.10118551
마라46aa79bb,0,129.1032896,35.10343894
마라46aa80aa,0,129.1033338,35.10569238
마라46aa80ab,0,129.1033779,35.10794582
마라46aa80ba,0,129.1034221,35.11019925
마라46aa80bb,0,129.1034662,35.11245268
마라46aa81aa,0,129.1035104,35.11470612
마라46aa81ab,0,129.1035545,35.11695955
마라46aa81ba,0,129.1035987,35.11921298
마라46aa81bb,0,129.1036429,35.12146641
마라46aa82aa,0,129.1036871,35.12371984
마라46aa82ab,0,129.1037312,35.12597327
마라46aa82ba,0,129.1037754,35.12822669
마라46aa82bb,1,129.1038196,35.13048012
마라46aa83aa,0,129.1038638,35.13273355
마라46aa83ab,0,129.103908,35.13498697
마라46aa83ba,0,129.1039522,35.13724039
마라46aa83bb,0,129.1039964,35.13949382
마라46aa84aa,0,129.1040407,35.14174724
마라46aa84ab,0,129.1040849,35.14400066
마라46aa84ba,0,129.1041291,35.14625408
마라46aa84bb,0,129.1041733,35.1485075
마라46aa85aa,0,129.1042176,35.15076092
마라46aa85ab,0,129.1042618,35.15301434
마라46aa85ba,0,129.1043061,35.15526775
마라46aa85bb,0,129.1043503,35.15752117
마라46aa86aa,1,129.1043946,35.15977458
마라46aa86ab,0,129.1044388,35.162028
마라46aa86ba,0,129.1044831,35.16428141
마라46aa86bb,0,129.1045274,35.16653482
마라46aa87aa,0,129.1045716,35.16878823
마라46aa87ab,0,129.1046159,35.17104164
마라46aa87ba,1,129.1046602,35.17329505
마라46aa87bb,0,129.1047045,35.17554846
마라46aa88aa,0,129.1047488,35.17780187
마라46aa88ab,0,129.1047931,35.18005528
마라46aa88ba,0,129.1048374,35.18230868
마라46aa88bb,0,129.1048817,35.18456209
마라46aa89aa,0,129.104926,35.18681549
마라46aa89ab,0,129.1049703,35.1890689
마라46aa89ba,0,129.1050147,35.1913223
마라46aa89bb,0,129.105059,35.1935757
마라46aa90aa,0,129.1051033,35.1958291
마라46aa90ab,1,129.1051477,35.1980825
마라46aa90ba,0,129.105192,35.2003359
마라46aa90bb,2,129.1052364,35.2025893
마라46aa91aa,1,129.1052807,35.2048427
마라46aa91ab,0,129.1053251,35.20709609
마라46aa91ba,1,129.1053694,35.20934949
마라46aa91bb,0,129.1054138,35.21160288
마라46aa92aa,1,129.1054582,35.21385628
마라46aa92ab,2,129.1055026,35.21610967
마라46aa92ba,0,129.1055469,35.21836306
마라46aa92bb,0,129.1055913,35.22061645
마라46aa93aa,0,129.1056357,35.22286984
마라46aa93ab,0,129.1056801,35.22512323
마라46aa93ba,0,129.1057245,35.22737662
마라46aa93bb,0,129.1057689,35.22963001
마라46aa94aa,0,129.1058133,35.23188339
마라46aa94ab,0,129.1058578,35.23413678
마라46aa94ba,0,129.1059022,35.23639016
마라46aa94bb,0,129.1059466,35.23864355
마라46aa95aa,0,129.105991,35.24089693
마라46aa95ab,0,129.1060355,35.24315031
마라46aa95ba,0,129.1060799,35.24540369
마라46aa95bb,0,129.1061244,35.24765707
마라46aa96aa,0,129.1061688,35.24991045
마라46aa96ab,0,129.1062133,35.25216383
마라46aa96ba,0,129.1062577,35.25441721
마라46aa96bb,0,129.1063022,35.25667059
마라46aa97aa,0,129.1063467,35.25892396
마라46aa97ab,0,129.1063912,35.26117734
마라46aa97ba,0,129.1064356,35.26343071
마라46aa97bb,0,129.1064801,35.26568408
마라46aa98aa,0,129.1065246,35.26793746
마라46aa98ab,0,129.1065691,35.27019083
마라46aa98ba,0,129.1066136,35.2724442
마라46aa98bb,0,129.1066581,35.27469757
마라46aa99aa,0,129.1067026,35.27695094
마라46aa99ab,0,129.1067472,35.2792043
마라46aa99ba,0,129.1067917,35.28145767
마라46aa99bb,0,129.1068362,35.28371104
마라46ab77aa,0,129.1055457,35.07861482
마라46ab79ab,0,129.1059433,35.09889577
마라46ab79ba,0,129.1059875,35.10114921
마라46ab79bb,0,129.1060317,35.10340264
마라46ab80aa,0,129.1060759,35.10565608
마라46ab80ab,0,129.1061201,35.10790951
마라46ab80ba,0,129.1061644,35.11016294
마라46ab80bb,0,129.1062086,35.11241637
마라46ab81aa,0,129.1062528,35.1146698
마라46ab81ab,0,129.1062971,35.11692323
마라46ab81ba,0,129.1063413,35.11917666
마라46ab81bb,0,129.1063855,35.12143008
마라46ab82aa,0,129.1064298,35.12368351
마라46ab82ab,0,129.1064741,35.12593693
마라46ab82ba,0,129.1065183,35.12819036
마라46ab82bb,0,129.1065626,35.13044378
마라46ab83aa,0,129.1066069,35.1326972
마라46ab83ab,0,129.1066511,35.13495063
마라46ab83ba,0,129.1066954,35.13720405
마라46ab83bb,1,129.1067397,35.13945747
마라46ab84aa,0,129.106784,35.14171089
마라46ab84ab,0,129.1068283,35.1439643
마라46ab84ba,0,129.1068726,35.14621772
마라46ab84bb,0,129.1069169,35.14847114
마라46ab85aa,0,129.1069612,35.15072455
마라46ab85ab,0,129.1070055,35.15297797
마라46ab85ba,0,129.1070498,35.15523138
마라46ab85bb,0,129.1070942,35.15748479
마라46ab86aa,0,129.1071385,35.15973821
마라46ab86ab,1,129.1071828,35.16199162
마라46ab86ba,1,129.1072272,35.16424503
마라46ab86bb,0,129.1072715,35.16649844
마라46ab87aa,1,129.1073159,35.16875185
마라46ab87ab,0,129.1073602,35.17100525
마라46ab87ba,0,129.1074046,35.17325866
마라46ab87bb,0,129.107449,35.17551206
마라46ab88aa,1,129.1074933,35.17776547
마라46ab88ab,0,129.1075377,35.18001887
마라46ab88ba,0,129.1075821,35.18227228
마라46ab88bb,1,129.1076265,35.18452568
마라46ab89aa,0,129.1076709,35.18677908
마라46ab89ab,0,129.1077153,35.18903248
마라46ab89ba,0,129.1077597,35.19128588
마라46ab89bb,0,129.1078041,35.19353928
마라46ab90aa,2,129.1078485,35.19579268
마라46ab90ab,0,129.1078929,35.19804607
마라46ab90ba,0,129.1079373,35.20029947
마라46ab90bb,0,129.1079817,35.20255286
마라46ab91aa,0,129.1080262,35.20480626
마라46ab91ab,0,129.1080706,35.20705965
마라46ab91ba,0,129.108115,35.20931304
마라46ab91bb,0,129.1081595,35.21156644
마라46ab92aa,0,129.1082039,35.21381983
마라46ab92ab,0,129.1082484,35.21607322
마라46ab92ba,0,129.1082929,35.2183266
마라46ab92bb,0,129.1083373,35.22057999
마라46ab93aa,0,129.1083818,35.22283338
마라46ab93ab,0,129.1084263,35.22508677
마라46ab93ba,0,129.1084707,35.22734015
마라46ab93bb,0,129.1085152,35.22959353
마라46ab94aa,0,129.1085597,35.23184692
마라46ab94ab,0,129.1086042,35.2341003
마라46ab94ba,0,129.1086487,35.23635368
마라46ab94bb,0,129.1086932,35.23860706
마라46ab95aa,0,129.1087377,35.24086044
마라46ab95ab,0,129.1087822,35.24311382
마라46ab95ba,0,129.1088267,35.2453672
마라46ab95bb,0,129.1088713,35.24762058
마라46ab96aa,0,129.1089158,35.24987395
마라46ab96ab,0,129.1089603,35.25212733
마라46ab96ba,0,129.1090049,35.2543807
마라46ab96bb,0,129.1090494,35.25663408
마라46ab97aa,0,129.109094,35.25888745
마라46ab97ab,0,129.1091385,35.26114082
마라46ab97ba,0,129.1091831,35.26339419
마라46ab97bb,0,129.1092276,35.26564756
마라46ab98aa,0,129.1092722,35.26790093
마라46ab98ab,0,129.1093168,35.2701543
마라46ab98ba,0,129.1093614,35.27240767
마라46ab98bb,0,129.1094059,35.27466104
마라46ab99aa,0,129.1094505,35.2769144
마라46ab99ab,0,129.1094951,35.27916777
마라46ab99ba,0,129.1095397,35.28142113
마라46ab99bb,0,129.1095843,35.28367449
마라46ba79ba,0,129.1087295,35.10111285
마라46ba79bb,0,129.1087737,35.10336628
마라46ba80aa,0,129.108818,35.10561971
마라46ba80ab,0,129.1088623,35.10787314
마라46ba80ba,0,129.1089066,35.11012657
마라46ba80bb,0,129.1089509,35.11237999
마라46ba81aa,2,129.1089952,35.11463342
마라46ba81ab,1,129.1090396,35.11688685
마라46ba81ba,1,129.1090839,35.11914027
마라46ba81bb,0,129.1091282,35.12139369
마라46ba82aa,0,129.1091725,35.12364712
마라46ba82ab,0,129.1092169,35.12590054
마라46ba82ba,0,129.1092612,35.12815396
마라46ba82bb,2,129.1093055,35.13040738
마라46ba83aa,0,129.1093499,35.1326608
마라46ba83ab,0,129.1093942,35.13491422
마라46ba83ba,1,129.1094386,35.13716764
마라46ba83bb,0,129.109483,35.13942105
마라46ba84aa,2,129.1095273,35.14167447
마라46ba84ab,0,129.1095717,35.14392789
마라46ba84ba,0,129.1096161,35.1461813
마라46ba84bb,0,129.1096605,35.14843471
마라46ba85aa,0,129.1097048,35.15068813
마라46ba85ab,0,129.1097492,35.15294154
마라46ba85ba,0,129.1097936,35.15519495
마라46ba85bb,0,129.109838,35.15744836
마라46ba86aa,1,129.1098824,35.15970177
마라46ba86ab,0,129.1099269,35.16195517
마라46ba86ba,0,129.1099713,35.16420858
마라46ba86bb,0,129.1100157,35.16646199
마라46ba87aa,1,129.1100601,35.16871539
마라46ba87ab,0,129.1101046,35.1709688
마라46ba87ba,0,129.110149,35.1732222
마라46ba87bb,0,129.1101934,35.1754756
마라46ba88aa,0,129.1102379,35.17772901
마라46ba88ab,0,129.1102823,35.17998241
마라46ba88ba,0,129.1103268,35.18223581
마라46ba88bb,0,129.1103712,35.18448921
마라46ba89aa,1,129.1104157,35.1867426
마라46ba89ab,0,129.1104602,35.188996
마라46ba89ba,0,129.1105047,35.1912494
마라46ba89bb,0,129.1105491,35.19350279
마라46ba90aa,0,129.1105936,35.19575619
마라46ba90ab,1,129.1106381,35.19800958
마라46ba90ba,0,129.1106826,35.20026297
마라46ba90bb,0,129.1107271,35.20251637
마라46ba91aa,0,129.1107716,35.20476976
마라46ba91ab,0,129.1108161,35.20702315
마라46ba91ba,0,129.1108606,35.20927654
마라46ba91bb,0,129.1109052,35.21152993
마라46ba92aa,0,129.1109497,35.21378331
마라46ba92ab,0,129.1109942,35.2160367
마라46ba92ba,0,129.1110388,35.21829009
마라46ba92bb,2,129.1110833,35.22054347
마라46ba93aa,0,129.1111278,35.22279685
마라46ba93ab,0,129.1111724,35.22505024
마라46ba93ba,0,129.1112169,35.22730362
마라46ba93bb,0,129.1112615,35.229557
마라46ba94aa,0,129.1113061,35.23181038
마라46ba94ab,0,129.1113506,35.23406376
마라46ba94ba,0,129.1113952,35.23631714
마라46ba94bb,0,129.1114398,35.23857052
마라46ba95aa,0,129.1114844,35.24082389
마라46ba95ab,0,129.111529,35.24307727
마라46ba95ba,0,129.1115736,35.24533065
마라46ba95bb,0,129.1116182,35.24758402
마라46ba96aa,0,129.1116628,35.24983739
마라46ba96ab,0,129.1117074,35.25209077
마라46ba96ba,0,129.111752,35.25434414
마라46ba96bb,0,129.1117966,35.25659751
마라46ba97aa,0,129.1118412,35.25885088
마라46ba97ab,0,129.1118859,35.26110425
마라46ba97ba,0,129.1119305,35.26335761
마라46ba97bb,0,129.1119751,35.26561098
마라46ba98aa,0,129.1120198,35.26786435
마라46ba98ab,0,129.1120644,35.27011771
마라46ba98ba,0,129.1121091,35.27237108
마라46ba98bb,0,129.1121537,35.27462444
마라46ba99aa,1,129.1121984,35.2768778
마라46ba99ab,0,129.1122431,35.27913117
마라46ba99ba,0,129.1122878,35.28138453
마라46ba99bb,0,129.1123324,35.28363789
마라46bb78bb,0,129.1113384,35.09431613
마라46bb79ab,0,129.1114271,35.098823
마라46bb79ba,0,129.1114714,35.10107642
마라46bb79bb,0,129.1115158,35.10332985
마라46bb80aa,0,129.1115602,35.10558328
마라46bb80ab,0,129.1116045,35.10783671
마라46bb80ba,0,129.1116489,35.11009013
마라46bb80bb,0,129.1116933,35.11234356
마라46bb81aa,0,129.1117377,35.11459698
마라46bb81ab,0,129.111782,35.1168504
마라46bb81ba,0,129.1118264,35.11910382
마라46bb81bb,0,129.1118708,35.12135724
마라46bb82aa,0,129.1119152,35.12361066
마라46bb82ab,0,129.1119597,35.12586408
마라46bb82ba,0,129.1120041,35.1281175
마라46bb82bb,0,129.1120485,35.13037092
마라46bb83aa,0,129.1120929,35.13262434
마라46bb83ab,0,129.1121373,35.13487775
마라46bb83ba,0,129.1121818,35.13713117
마라46bb83bb,1,129.1122262,35.13938458
마라46bb84aa,0,129.1122707,35.14163799
마라46bb84ab,0,129.1123151,35.14389141
마라46bb84ba,0,129.1123596,35.14614482
마라46bb84bb,0,129.112404,35.14839823
마라46bb85aa,0,129.1124485,35.15065164
마라46bb85ab,1,129.1124929,35.15290505
마라46bb85ba,1,129.1125374,35.15515845
마라46bb85bb,2,129.1125819,35.15741186
마라46bb86aa,0,129.1126264,35.15966527
마라46bb86ab,2,129.1126709,35.16191867
마라46bb86ba,0,129.1127154,35.16417207
마라46bb86bb,0,129.1127599,35.16642548
마라46bb87aa,2,129.1128044,35.16867888
마라46bb87ab,0,129.1128489,35.17093228
마라46bb87ba,0,129.1128934,35.17318568
마라46bb87bb,0,129.1129379,35.17543908
마라46bb88aa,0,129.1129824,35.17769248
마라46bb88ab,0,129.1130269,35.17994588
마라46bb88ba,0,129.1130715,35.18219927
마라46bb88bb,0,129.113116,35.18445267
마라46bb89aa,0,129.1131605,35.18670607
마라46bb89ab,2,129.1132051,35.18895946
마라46bb89ba,0,129.1132496,35.19121285
마라46bb89bb,0,129.1132942,35.19346625
마라46bb90aa,0,129.1133388,35.19571964
마라46bb90ab,0,129.1133833,35.19797303
마라46bb90ba,0,129.1134279,35.20022642
마라46bb90bb,1,129.1134725,35.20247981
마라46bb91aa,0,129.1135171,35.2047332
마라46bb91ab,0,129.1135616,35.20698658
마라46bb91ba,0,129.1136062,35.20923997
마라46bb91bb,0,129.1136508,35.21149335
마라46bb92aa,0,129.1136954,35.21374674
마라46bb92ab,0,129.11374,35.21600012
마라46bb92ba,0,129.1137847,35.21825351
마라46bb92bb,0,129.1138293,35.22050689
마라46bb93aa,0,129.1138739,35.22276027
마라46bb93ab,0,129.1139185,35.22501365
마라46bb93ba,0,129.1139631,35.22726703
마라46bb93bb,0,129.1140078,35.22952041
마라46bb94aa,0,129.1140524,35.23177378
마라46bb94ab,0,129.1140971,35.23402716
마라46bb94ba,0,129.1141417,35.23628054
마라46bb94bb,0,129.1141864,35.23853391
마라46bb95aa,0,129.114231,35.24078728
마라46bb95ab,0,129.1142757,35.24304066
마라46bb95ba,0,129.1143204,35.24529403
마라46bb95bb,0,129.1143651,35.2475474
마라46bb96aa,0,129.1144097,35.24980077
마라46bb96ab,0,129.1144544,35.25205414
마라46bb96ba,0,129.1144991,35.25430751
마라46bb96bb,0,129.1145438,35.25656088
마라46bb97aa,0,129.1145885,35.25881424
마라46bb97ab,0,129.1146332,35.26106761
마라46bb97ba,0,129.1146779,35.26332097
마라46bb97bb,0,129.1147226,35.26557434
마라46bb98aa,0,129.1147674,35.2678277
마라46bb98ab,0,129.1148121,35.27008106
마라46bb98ba,0,129.1148568,35.27233442
마라46bb98bb,0,129.1149015,35.27458778
마라46bb99aa,0,129.1149463,35.27684114
마라46bb99ab,0,129.114991,35.2790945
마라46bb99ba,0,129.1150358,35.28134786
마라46bb99bb,0,129.1150805,35.28360122
마라47aa79ba,0,129.1142134,35.10103994
마라47aa79bb,0,129.1142578,35.10329336
마라47aa80aa,0,129.1143023,35.10554679
마라47aa80ab,0,129.1143467,35.10780021
마라47aa80ba,1,129.1143912,35.11005363
마라47aa80bb,1,129.1144356,35.11230706
마라47aa81aa,0,129.1144801,35.11456048
마라47aa81ab,0,129.1145245,35.1168139
마라47aa81ba,0,129.114569,35.11906731
마라47aa81bb,1,129.1146135,35.12132073
마라47aa82aa,0,129.114658,35.12357415
마라47aa82ab,0,129.1147024,35.12582757
마라47aa82ba,1,129.1147469,35.12808098
마라47aa82bb,0,129.1147914,35.1303344
마라47aa83aa,0,129.1148359,35.13258781
마라47aa83ba,0,129.1149249,35.13709463
마라47aa83bb,0,129.1149695,35.13934804
마라47aa84aa,0,129.115014,35.14160145
마라47aa84ab,1,129.1150585,35.14385486
마라47aa84ba,0,129.115103,35.14610827
마라47aa84bb,0,129.1151476,35.14836168
마라47aa85aa,0,129.1151921,35.15061508
마라47aa85ab,0,129.1152366,35.15286849
마라47aa85ba,0,129.1152812,35.1551219
마라47aa85bb,0,129.1153257,35.1573753
마라47aa86aa,0,129.1153703,35.1596287
마라47aa86ab,0,129.1154149,35.1618821
마라47aa86ba,0,129.1154594,35.1641355
마라47aa86bb,1,129.115504,35.1663889
마라47aa87aa,1,129.1155486,35.1686423
마라47aa87ab,1,129.1155932,35.1708957
마라47aa87ba,0,129.1156378,35.1731491
마라47aa87bb,1,129.1156823,35.1754025
마라47aa88aa,0,129.1157269,35.17765589
마라47aa88ab,1,129.1157715,35.17990929
마라47aa88ba,0,129.1158162,35.18216268
마라47aa88bb,0,129.1158608,35.18441607
마라47aa89aa,0,129.1159054,35.18666947
마라47aa89ab,0,129.11595,35.18892286
마라47aa89ba,0,129.1159946,35.19117625
마라47aa89bb,0,129.1160393,35.19342964
마라47aa90aa,0,129.1160839,35.19568303
마라47aa90ab,0,129.1161285,35.19793641
마라47aa90ba,0,129.1161732,35.2001898
마라47aa90bb,0,129.1162178,35.20244319
마라47aa91aa,0,129.1162625,35.20469657
마라47aa91ab,0,129.1163072,35.20694996
마라47aa91ba,1,129.1163518,35.20920334
마라47aa91bb,0,129.1163965,35.21145672
마라47aa92aa,0,129.1164412,35.2137101
마라47aa92ab,0,129.1164859,35.21596348
마라47aa92ba,0,129.1165306,35.21821686
마라47aa92bb,0,129.1165752,35.22047024
마라47aa93aa,0,129.1166199,35.22272362
마라47aa93ab,0,129.1166646,35.224977
마라47aa93ba,1,129.1167093,35.22723037
마라47aa93bb,0,129.1167541,35.22948375
마라47aa94aa,0,129.1167988,35.23173712
마라47aa94ab,0,129.1168435,35.2339905
마라47aa94ba,0,129.1168882,35.23624387
마라47aa94bb,0,129.116933,35.23849724
