"인허가번호","시도","시군구","법정동","대지구분","번","지","허가구분","허가번호","허가일","관리기관","건축구분","대지위치","지목","대지면적___","건축면적___","건폐율___","연면적___","용적률산전용면적___","용적률___","건축물명칭","주용도","주건축물수","부속건축물수","주차장_자주식_옥내_대_","주차장_자주식_옥외_대_","주차장_자주식_인근_대_","주차장_기계식_옥내_대_","주차장_기계식_옥외_대_","주차장_기계식_인근_대_","주차장_면제_대_","착공구분","착공예정일","착공처리일","사용승인구분","사용승인일","동명칭","주용도_동_","대표용도_동_","세대수_동_","호수_동_","가구수_동_","주구조_동_","기타구조_동_","지붕구조_동_","건축면적_동____","연면적_동____","용적률산정용면적_동____","지하층수_동_","지상층수_동_","높이_m_","승용승강기수_동_","비상용승강기수_동_","건축주상호명","시공자_상호명","시공자_등록번호","설계자_사무소명","설계자_등록번호","감리자_사무소명","감리자_등록번호"
"26230-100009205","부산광역시","부산진구","당감동","대지","0573","0089","주택건설사업계획승인","2019-건축과-주택건설사업계획승인-2","20190617","부산시부산진구","신축","부산광역시 부산진구 마철로 134 (당감동)","대",26968,3701,14,118280,80625,299,,"공동주택",6,13,954,0,0,0,0,954,0,"착공","20200703","20200702","미사용승인",,"501동","공동주택","부대시설",0,0,0,"철근콘크리트구조",,"(철근)콘크리트",0,731,0,0,0,0,,,,"(주)동원개발","6048119275","(주)상지이앤에이건축사사무소","6028131235",,"1328112608"
"26230-100009205","부산광역시","부산진구","당감동","대지","0573","0089","주택건설사업계획승인","2019-건축과-주택건설사업계획승인-2","20190617","부산시부산진구","신축","부산광역시 부산진구 마철로 134 (당감동)","대",26968,3701,14,118280,80625,299,,"공동주택",6,13,954,0,0,0,0,954,0,"착공","20200703","20200702","미사용승인",,"401동","공동주택","부대시설",0,0,0,"철근콘크리트구조",,"(철근)콘크리트",0,303,303,1,0,0,,,,"(주)동원개발","6048119275","(주)상지이앤에이건축사사무소","6028131235",,"1328112608"
"26230-100009205","부산광역시","부산진구","당감동","대지","0573","0089","주택건설사업계획승인","2019-건축과-주택건설사업계획승인-2","20190617","부산시부산진구","신축","부산광역시 부산진구 마철로 134 (당감동)","대",26968,3701,14,118280,80625,299,,"공동주택",6,13,954,0,0,0,0,954,0,"착공","20200703","20200702","미사용승인",,"101동","공동주택","아파트",127,0,0,"철근콘크리트구조",,"(철근)콘크리트",605,12603,12603,32,0,97,,"2",,"(주)동원개발","6048119275","(주)상지이앤에이건축사사무소","6028131235",,"1328112608"
"26230-100009205","부산광역시","부산진구","당감동","대지","0573","0089","주택건설사업계획승인","2019-건축과-주택건설사업계획승인-2","20190617","부산시부산진구","신축","부산광역시 부산진구 마철로 134 (당감동)","대",26968,3701,14,118280,80625,299,,"공동주택",6,13,954,0,0,0,0,954,0,"착공","20200703","20200702","미사용승인",,"302동","공동주택","부대시설",0,0,0,"철근콘크리트구조",,"(철근)콘크리트",0,40,40,1,0,0,,,,"(주)동원개발","6048119275","(주)상지이앤에이건축사사무소","6028131235",,"1328112608"
"26230-100009205","부산광역시","부산진구","당감동","대지","0573","0089","주택건설사업계획승인","2019-건축과-주택건설사업계획승인-2","20190617","부산시부산진구","신축","부산광역시 부산진구 마철로 134 (당감동)","대",26968,3701,14,118280,80625,299,,"공동주택",6,13,954,0,0,0,0,954,0,"착공","20200703","20200702","미사용승인",,"106동","공동주택","아파트",126,0,0,"철근콘크리트구조",,"(철근)콘크리트",605,12510,12510,32,0,97,,"2",,"(주)동원개발","6048119275","(주)상지이앤에이건축사사무소","6028131235",,"1328112608"
"26230-100009205","부산광역시","부산진구","당감동","대지","0573","0089","주택건설사업계획승인","2019-건축과-주택건설사업계획승인-2","20190617","부산시부산진구","신축","부산광역시 부산진구 마철로 134 (당감동)","대",26968,3701,14,118280,80625,299,,"공동주택",6,13,954,0,0,0,0,954,0,"착공","20200703","20200702","미사용승인",,"303동","공동주택","부대시설",0,0,0,"철근콘크리트구조",,"(철근)콘크리트",0,69,0,0,1,0,,,,"(주)동원개발","6048119275","(주)상지이앤에이건축사사무소","6028131235",,"1328112608"
"26230-100009205","부산광역시","부산진구","당감동","대지","0573","0089","주택건설사업계획승인","2019-건축과-주택건설사업계획승인-2","20190617","부산시부산진구","신축","부산광역시 부산진구 마철로 134 (당감동)","대",26968,3701,14,118280,80625,299,,"공동주택",6,13,954,0,0,0,0,954,0,"착공","20200703","20200702","미사용승인",,"306동","공동주택","부대시설",0,0,0,"철근콘크리트구조",,"(철근)콘크리트",0,114,0,0,1,0,,,,"(주)동원개발","6048119275","(주)상지이앤에이건축사사무소","6028131235",,"1328112608"
"26230-100009205","부산광역시","부산진구","당감동","대지","0573","0089","주택건설사업계획승인","2019-건축과-주택건설사업계획승인-2","20190617","부산시부산진구","신축","부산광역시 부산진구 마철로 134 (당감동)","대",26968,3701,14,118280,80625,299,,"공동주택",6,13,954,0,0,0,0,954,0,"착공","20200703","20200702","미사용승인",,"308동","공동주택","부대시설",0,0,0,"철근콘크리트구조",,"(철근)콘크리트",0,153,153,1,0,0,,,,"(주)동원개발","6048119275","(주)상지이앤에이건축사사무소","6028131235",,"1328112608"
"26230-100009205","부산광역시","부산진구","당감동","대지","0573","0089","주택건설사업계획승인","2019-건축과-주택건설사업계획승인-2","20190617","부산시부산진구","신축","부산광역시 부산진구 마철로 134 (당감동)","대",26968,3701,14,118280,80625,299,,"공동주택",6,13,954,0,0,0,0,954,0,"착공","20200703","20200702","미사용승인",,"103동","공동주택","아파트",141,0,0,"철근콘크리트구조",,"(철근)콘크리트",605,14027,14027,36,0,109,,"2",,"(주)동원개발","6048119275","(주)상지이앤에이건축사사무소","6028131235",,"1328112608"
"26230-100009205","부산광역시","부산진구","당감동","대지","0573","0089","주택건설사업계획승인","2019-건축과-주택건설사업계획승인-2","20190617","부산시부산진구","신축","부산광역시 부산진구 마철로 134 (당감동)","대",26968,3701,14,118280,80625,299,,"공동주택",6,13,954,0,0,0,0,954,0,"착공","20200703","20200702","미사용승인",,"201동","공동주택","부대시설",0,0,0,"철근콘크리트구조",,"(철근)콘크리트",0,34942,0,0,2,0,"2","12",,"(주)동원개발","6048119275","(주)상지이앤에이건축사사무소","6028131235",,"1328112608"
"26230-100009205","부산광역시","부산진구","당감동","대지","0573","0089","주택건설사업계획승인","2019-건축과-주택건설사업계획승인-2","20190617","부산시부산진구","신축","부산광역시 부산진구 마철로 134 (당감동)","대",26968,3701,14,118280,80625,299,,"공동주택",6,13,954,0,0,0,0,954,0,"착공","20200703","20200702","미사용승인",,"105동","공동주택","아파트",135,0,0,"철근콘크리트구조",,"(철근)콘크리트",605,13396,13396,34,0,103,,"2",,"(주)동원개발","6048119275","(주)상지이앤에이건축사사무소","6028131235",,"1328112608"
"26230-100009205","부산광역시","부산진구","당감동","대지","0573","0089","주택건설사업계획승인","2019-건축과-주택건설사업계획승인-2","20190617","부산시부산진구","신축","부산광역시 부산진구 마철로 134 (당감동)","대",26968,3701,14,118280,80625,299,,"공동주택",6,13,954,0,0,0,0,954,0,"착공","20200703","20200702","미사용승인",,"305동","공동주택","부대시설",0,0,0,"철근콘크리트구조",,"(철근)콘크리트",0,310,0,0,1,0,,,,"(주)동원개발","6048119275","(주)상지이앤에이건축사사무소","6028131235",,"1328112608"
"26230-100009205","부산광역시","부산진구","당감동","대지","0573","0089","주택건설사업계획승인","2019-건축과-주택건설사업계획승인-2","20190617","부산시부산진구","신축","부산광역시 부산진구 마철로 134 (당감동)","대",26968,3701,14,118280,80625,299,,"공동주택",6,13,954,0,0,0,0,954,0,"착공","20200703","20200702","미사용승인",,"307동","공동주택","부대시설",0,0,0,"철근콘크리트구조",,"(철근)콘크리트",0,143,0,0,1,0,,,,"(주)동원개발","6048119275","(주)상지이앤에이건축사사무소","6028131235",,"1328112608"
"26230-100009205","부산광역시","부산진구","당감동","대지","0573","0089","주택건설사업계획승인","2019-건축과-주택건설사업계획승인-2","20190617","부산시부산진구","신축","부산광역시 부산진구 마철로 134 (당감동)","대",26968,3701,14,118280,80625,299,,"공동주택",6,13,954,0,0,0,0,954,0,"착공","20200703","20200702","미사용승인",,"402동","공동주택","부대시설",0,0,0,"철근콘크리트구조",,"(철근)콘크리트",22,22,22,1,0,0,,,,"(주)동원개발","6048119275","(주)상지이앤에이건축사사무소","6028131235",,"1328112608"
"26230-100009205","부산광역시","부산진구","당감동","대지","0573","0089","주택건설사업계획승인","2019-건축과-주택건설사업계획승인-2","20190617","부산시부산진구","신축","부산광역시 부산진구 마철로 134 (당감동)","대",26968,3701,14,118280,80625,299,,"공동주택",6,13,954,0,0,0,0,954,0,"착공","20200703","20200702","미사용승인",,"104동","공동주택","아파트",143,0,0,"철근콘크리트구조",,"(철근)콘크리트",605,14270,14270,36,0,109,,"2",,"(주)동원개발","6048119275","(주)상지이앤에이건축사사무소","6028131235",,"1328112608"
"26230-100009205","부산광역시","부산진구","당감동","대지","0573","0089","주택건설사업계획승인","2019-건축과-주택건설사업계획승인-2","20190617","부산시부산진구","신축","부산광역시 부산진구 마철로 134 (당감동)","대",26968,3701,14,118280,80625,299,,"공동주택",6,13,954,0,0,0,0,954,0,"착공","20200703","20200702","미사용승인",,"301동","공동주택","부대시설",0,0,0,"철근콘크리트구조",,"(철근)콘크리트",0,56,0,0,1,0,,,,"(주)동원개발","6048119275","(주)상지이앤에이건축사사무소","6028131235",,"1328112608"
"26230-100009205","부산광역시","부산진구","당감동","대지","0573","0089","주택건설사업계획승인","2019-건축과-주택건설사업계획승인-2","20190617","부산시부산진구","신축","부산광역시 부산진구 마철로 134 (당감동)","대",26968,3701,14,118280,80625,299,,"공동주택",6,13,954,0,0,0,0,954,0,"착공","20200703","20200702","미사용승인",,"304동","공동주택","부대시설",0,0,0,"철근콘크리트구조",,"(철근)콘크리트",0,1266,0,0,1,0,"1",,,"(주)동원개발","6048119275","(주)상지이앤에이건축사사무소","6028131235",,"1328112608"
"26290-100010344","부산광역시","남구","감만동","대지","0073","0006","주택건설사업계획승인","2018-건축과-주택건설사업계획승인-3","20181129","부산시남구","신축",,"대",9991,1852,19,34522,23577,236,"감만 우성스마트시티·뷰","공동주택",4,3,250,0,0,0,0,250,0,"착공","20200615","20200619","미사용승인",,"101","공동주택","아파트",71,0,0,"철근콘크리트구조",,"(철근)콘크리트",504,7273,7273,27,0,80,,"2",,"(주)우성종합건설","6178181697","에스알종합건축사사무소","6060383611",,"2148738673"
"26290-100010344","부산광역시","남구","감만동","대지","0073","0006","주택건설사업계획승인","2018-건축과-주택건설사업계획승인-3","20181129","부산시남구","신축",,"대",9991,1852,19,34522,23577,236,"감만 우성스마트시티·뷰","공동주택",4,3,250,0,0,0,0,250,0,"착공","20200615","20200619","미사용승인",,"103","공동주택","아파트",67,0,0,"철근콘크리트구조",,"(철근)콘크리트",510,7127,7127,28,0,82,,"2",,"(주)우성종합건설","6178181697","에스알종합건축사사무소","6060383611",,"2148738673"
"26290-100010344","부산광역시","남구","감만동","대지","0073","0006","주택건설사업계획승인","2018-건축과-주택건설사업계획승인-3","20181129","부산시남구","신축",,"대",9991,1852,19,34522,23577,236,"감만 우성스마트시티·뷰","공동주택",4,3,250,0,0,0,0,250,0,"착공","20200615","20200619","미사용승인",,"301","공동주택","아파트",0,0,0,"철근콘크리트구조",,"(철근)콘크리트",0,10944,0,0,2,7,,,,"(주)우성종합건설","6178181697","에스알종합건축사사무소","6060383611",,"2148738673"
"26290-100010344","부산광역시","남구","감만동","대지","0073","0006","주택건설사업계획승인","2018-건축과-주택건설사업계획승인-3","20181129","부산시남구","신축",,"대",9991,1852,19,34522,23577,236,"감만 우성스마트시티·뷰","공동주택",4,3,250,0,0,0,0,250,0,"착공","20200615","20200619","미사용승인",,"102","공동주택","아파트",86,0,0,"철근콘크리트구조",,"(철근)콘크리트",500,8841,8841,32,0,94,,"2",,"(주)우성종합건설","6178181697","에스알종합건축사사무소","6060383611",,"2148738673"
"26290-100010344","부산광역시","남구","감만동","대지","0073","0006","주택건설사업계획승인","2018-건축과-주택건설사업계획승인-3","20181129","부산시남구","신축",,"대",9991,1852,19,34522,23577,236,"감만 우성스마트시티·뷰","공동주택",4,3,250,0,0,0,0,250,0,"착공","20200615","20200619","미사용승인",,"201","공동주택","아파트",0,6,0,"철근콘크리트구조",,"(철근)콘크리트",242,242,242,1,0,4,,,,"(주)우성종합건설","6178181697","에스알종합건축사사무소","6060383611",,"2148738673"
"26290-100010344","부산광역시","남구","감만동","대지","0073","0006","주택건설사업계획승인","2018-건축과-주택건설사업계획승인-3","20181129","부산시남구","신축",,"대",9991,1852,19,34522,23577,236,"감만 우성스마트시티·뷰","공동주택",4,3,250,0,0,0,0,250,0,"착공","20200615","20200619","미사용승인",,"402","공동주택","아파트",0,1,0,"철근콘크리트구조",,"(철근)콘크리트",19,19,19,1,0,4,,,,"(주)우성종합건설","6178181697","에스알종합건축사사무소","6060383611",,"2148738673"
"26290-100010344","부산광역시","남구","감만동","대지","0073","0006","주택건설사업계획승인","2018-건축과-주택건설사업계획승인-3","20181129","부산시남구","신축",,"대",9991,1852,19,34522,23577,236,"감만 우성스마트시티·뷰","공동주택",4,3,250,0,0,0,0,250,0,"착공","20200615","20200619","미사용승인",,"401","공동주택","아파트",0,1,0,"철근콘크리트구조",,"(철근)콘크리트",76,76,76,1,0,4,,,,"(주)우성종합건설","6178181697","에스알종합건축사사무소","6060383611",,"2148738673"
"26290-100011084","부산광역시","남구","대연동","대지","0336","0001","주택건설사업계획승인","2019-건축과-주택건설사업계획승인-4","20191223","부산시남구","신축","부산광역시 남구 유엔평화로9번길 59 (대연동)","대",1919,573,30,5927,4823,251,"대연동 도심형생활주택","공동주택",1,0,24,36,0,0,0,24,0,"착공","20200701","20200716","미사용승인",,"101","공동주택","아파트",0,120,0,"철근콘크리트구조",,"(철근)콘크리트",573,5927,4823,15,1,43,"1","1",,"(주)대성건설","6228101701","(주)센터라인종합건축사사무소","2208682444",,"6078191747"
